,log_score_0,distance_0,comp_0,log_score_1,distance_1,comp_1,log_score_2,distance_2,comp_2,log_score_3,distance_3,comp_3,log_score_4,distance_4,comp_4
154,-2.296317675619576,2.71,2.0,-1.1727387139790928,6.94,2.0,-5.06699402133005,0.6,3.0,-2.510894763345685,1.17,2.0,-1.1663229102129433,6.88,2
155,-0.2178940561331308,6.44,0.0,-4.703586689220363,0.6,3.0,-1.1876772890629494,1.78,0.0,-1.1262872496121512,5.68,2.0,-1.1663232282643259,6.94,2
156,-0.21789512147934714,5.03,0.0,-1.1727067805591984,1.78,0.0,-1.1877902967956593,7.29,2.0,-1.4501654835411864,7.18,3.0,-5.067047687129731,0.6,3
157,-0.2178354486852489,7.21,0.0,-1.1727392235995533,7.29,2.0,-5.089856628607715,0.9,2.0,-1.1262872139853874,0.47,3.0,-1.166331799676055,1.78,0
158,-1.0484749773749902,1.29,2.0,-4.682576192249255,0.9,2.0,-5.884720636115788,6.91,0.0,-1.2160689221633938,5.65,0.0,-1.16632418245286,7.29,2
159,-0.21789516982693613,7.37,4.0,-6.180553348595333,6.91,0.0,-1.1886595382615959,6.53,1.0,-4.895713225822852,0.72,3.0,-4.967712030037234,0.9,2
160,-2.4803139042512443,0.42,1.0,-1.1736018064444793,6.53,1.0,-1.3303206061346962,1.12,1.0,-4.592478144477455,0.78,0.0,-5.834100173830629,6.91,0
161,-0.21789514647368394,7.37,4.0,-1.2982326402593178,1.12,1.0,-2.3436035965808744,2.71,2.0,-10.92822248452675,1.18,1.0,-1.1672515944564108,6.53,1
162,-0.21789557742688734,3.02,1.0,-2.4477300900992756,2.71,2.0,-1.1883453975336395,6.44,0.0,-1.1262872139887987,7.1,1.0,-1.3035396413387985,1.12,1
163,-0.24660105249912262,1.17,2.0,-1.1728146863304243,6.44,0.0,-1.1877890748274484,5.03,0.0,-1.1476553540361565,7.22,4.0,-2.3495694528952313,2.71,2
164,-0.21789514491209994,5.68,2.0,-1.1727385780839772,5.03,0.0,-1.2011752849050645,7.21,0.0,-1.128118539694599,2.99,3.0,-1.1666987362548316,6.44,0
165,-0.21995417205494328,7.18,3.0,-1.1805900604873363,7.21,0.0,-0.9757602310702153,1.29,2.0,-4.757278881911009,0.93,4.0,-1.166322970361413,5.03,0
166,-0.21789511564396774,0.47,3.0,-1.2782908002771778,1.29,2.0,-1.1877891200132165,7.37,4.0,-5.7812951594211555,1.22,4.0,-1.1798293992330628,7.21,0
167,-0.21176232028826683,5.65,0.0,-1.1727400981263636,7.37,4.0,-5.090748399880026,0.42,1.0,-1.1263279328350573,4.2,0.0,-0.912093306468574,1.29,2
168,-2.6726810477020115,0.72,3.0,-4.682459519377001,0.42,1.0,-1.1880692536312771,7.37,4.0,-1.228992329279934,6.15,2.0,-1.1663230850847364,7.37,4
169,-2.2333461074054957,0.78,0.0,-1.1728870907194973,7.37,4.0,-1.1878184586983627,3.02,1.0,-5.781053017701293,0.67,1.0,-4.967996345732796,0.42,1
170,-6.713044905962575,1.18,1.0,-1.1727658719486416,3.02,1.0,-2.484998180828226,1.17,2.0,-1.1262872139887987,7.05,4.0,-1.166600869280675,7.37,4
171,-0.21789511564401245,7.1,1.0,-2.523329703859616,1.17,2.0,-1.1877891228828172,5.68,2.0,-2.4077452045657375,1.3,3.0,-1.166335811168438,3.02,1
172,-0.21803817475079096,7.22,4.0,-1.1727385735166795,5.68,2.0,-1.1926256395978103,7.18,3.0,-1.1262872139887987,6.97,1.0,-2.374015082860863,1.17,2
173,-0.21808219311108618,2.99,3.0,-1.2427292705439446,7.18,3.0,-1.1877890141466887,0.47,3.0,-12.529965034427994,0.52,4.0,-1.1663229744813066,5.68,2
174,-2.481048438036193,0.93,4.0,-1.1727385441075506,0.47,3.0,-1.298085180079193,5.65,0.0,-1.1262889833247283,4.09,1.0,-1.174288193191099,7.18,3
175,-3.6988519663948747,1.22,4.0,-1.2360078335151983,5.65,0.0,-5.183873597529752,0.72,3.0,-1.126132915217016,1.69,0.0,-1.1663229102108263,0.47,3
176,-0.2178951358838199,4.2,0.0,-4.812488915894051,0.72,3.0,-4.950643667078917,0.78,0.0,-1.1262938422569106,4.85,2.0,-1.2630068377901489,5.65,0
177,-0.23186276276707976,6.15,2.0,-4.553253309859289,0.78,0.0,-11.005196284706651,1.18,1.0,-1.1262872143200786,7.46,1.0,-5.066833570608391,0.72,3
178,-3.698901008015478,0.67,1.0,-11.14852002901318,1.18,1.0,-1.1877890141515468,7.1,1.0,-1.1262872139887987,7.1,1.0,-4.835236787193401,0.78,0
179,-0.21789511564401245,7.05,4.0,-1.1727385441121598,7.1,1.0,-1.1880719265066346,7.22,4.0,-1.5384943943650704,0.21,0.0,-9.429085165501016,1.18,1
180,-0.22157610473128678,1.3,3.0,-1.176882454867452,7.22,4.0,-1.1885996763639146,2.99,3.0,-1.1262872484506903,7.36,2.0,-1.1663229102129433,7.1,1
181,-0.21789511564401245,6.97,1.0,-1.1733123652862787,2.99,3.0,-5.090136073225689,0.93,4.0,-1.1262872139888,7.68,0.0,-1.1667897418181365,7.22,4
182,-6.394640580375357,0.52,4.0,-4.682646074309874,0.93,4.0,-5.884720636115788,1.22,4.0,-5.653390743738052,2.71,0.0,-1.1665202155870458,2.99,3
183,-0.21789504611680732,4.09,1.0,-6.180553348595334,1.22,4.0,-1.187831435844255,4.2,0.0,-1.137176645857321,6.09,1.0,-4.967896543158261,0.93,4
184,-0.21787603030905395,1.69,0.0,-1.1727444141852388,4.2,0.0,-1.3248228254701886,6.15,2.0,1.5419757711722055,0.79,3.0,-5.834100173830629,1.22,4
185,-0.21789516027892702,4.85,2.0,-1.2459662061920354,6.15,2.0,-5.884717850625349,0.67,1.0,-1.12696254400531,7.38,4.0,-1.1663516771843934,4.2,0
186,-0.217895115630566,7.46,1.0,-6.180497194217371,0.67,1.0,-1.1877890141515468,7.05,4.0,-4.756943768376984,0.93,2.0,-2.259490367648852,6.15,2
187,-0.21789511564401245,7.1,1.0,-1.1727385441121598,7.05,4.0,-2.3368727411671526,1.3,3.0,-1.120460665098401,2.7,3.0,-5.834100173830629,0.67,1
188,-1.4533021357433291,0.21,0.0,-2.736010159407914,1.3,3.0,-1.1877890141515468,6.97,1.0,-4.756942057423789,1.05,0.0,-1.1663229102129433,7.05,4
189,-0.2178951156001828,7.36,2.0,-1.1727385441121598,6.97,1.0,-13.694487887549048,0.52,4.0,-0.5698338284281217,7.21,3.0,-2.383173746267974,1.3,3
190,-0.21789511564401245,7.68,0.0,-14.530836641195553,0.52,4.0,-1.1877916483584725,4.09,1.0,-9.363859327684334,0.92,3.0,-1.1663229102129433,6.97,1
191,-3.4045711652812023,2.71,0.0,-1.1727410855443465,4.09,1.0,-1.1877360865023807,1.69,0.0,-1.1263041861133656,6.91,2.0,-13.577052026229216,0.52,4
192,-0.2164243905668359,6.09,1.0,-1.172710932107384,1.69,0.0,-1.1877891014855868,4.85,2.0,-1.1262872152685954,7.1,3.0,-1.1663254921578616,4.09,1
193,1.7097338730660376,0.79,3.0,-1.1727398239820386,4.85,2.0,-1.187789014643949,7.46,1.0,-5.399651164139332,1.23,3.0,-1.1663152948290807,1.69,0
194,-0.2184485780655941,7.38,4.0,-1.1727385445882341,7.46,1.0,-1.1877890141515468,7.1,1.0,-1.126287685283868,2.14,3.0,-1.1663230543294765,4.85,2
195,-2.4801418464740994,0.93,2.0,-1.1727385441121598,7.1,1.0,-1.5098150991614214,0.21,0.0,-1.5384945624579665,0.75,1.0,-1.1663229106960762,7.46,1
196,-0.21365982433564767,2.7,3.0,-1.5040023845624944,0.21,0.0,-1.1877890649430043,7.36,2.0,-1.1262872139887845,7.48,0.0,-1.1663229102129433,7.1,1
197,-2.480134741602855,1.05,0.0,-1.172738590832159,7.36,2.0,-1.1877890141515475,7.68,0.0,-1.2097272412314275,6.53,2.0,-1.5127377942198572,0.21,0
198,-0.15463398179250687,7.21,3.0,-1.1727385441121594,7.68,0.0,-5.780865009203674,2.71,0.0,-1.1262864230587049,6.76,0.0,-1.1663229346837116,7.36,2
199,-6.512965462638581,0.92,3.0,-6.124727368910492,2.71,0.0,-1.1939520341098675,6.09,1.0,-1.1207743100149477,7.29,3.0,-1.1663229102129438,7.68,0
200,-0.2179278936667059,6.91,2.0,-1.1727907671069895,6.09,1.0,0.9315534718828209,0.79,3.0,-4.895775091664123,0.62,1.0,-5.7559920824495645,2.71,0
201,-0.21789511596897418,7.1,3.0,1.8309206186292422,0.79,3.0,-1.1898586227779127,7.38,4.0,-9.850581605936583,6.92,3.0,-1.170876404772093,6.09,1
202,-2.7442479383547838,1.23,3.0,-1.1732928815411217,7.38,4.0,-5.089871104047901,0.93,2.0,-1.243426494546807,7.6,3.0,1.7004427644126314,0.79,3
203,-0.21789553590906496,2.14,3.0,-4.682579421641757,0.93,2.0,-1.1756459642015311,2.7,3.0,-1.8810006928139922,7.55,4.0,-1.167535874903246,7.38,4
204,-1.453299365836322,0.75,1.0,-1.168584687321269,2.7,3.0,-5.089869798831449,1.05,0.0,-1.1682148243535648,7.35,4.0,-4.967715570893473,0.93,2
205,-0.21789511564401107,7.48,0.0,-4.6825789049107645,1.05,0.0,0.15653828760410038,7.21,3.0,-1.1262867826830416,7.06,0.0,-1.1568116447087395,2.7,3
206,-0.21638630059385186,6.53,2.0,0.1249451510829731,7.21,3.0,-8.734022325907459,0.92,3.0,-1.126287214213508,1.34,3.0,-4.967714362717519,1.05,0
207,-0.21789500553598123,6.76,0.0,-8.892296748128633,0.92,3.0,-1.1878149001199105,6.91,2.0,-1.1266446319727208,7.49,1.0,-0.033224186013418144,7.21,3
208,-0.2164215164288117,7.29,3.0,-1.172761784433961,6.91,2.0,-1.1877890148550203,7.1,3.0,-4.876429629091823,1.3,4.0,-10.043402171776082,0.92,3
209,-2.672486556194414,0.62,1.0,-1.1727385443989558,7.1,3.0,-5.469431152249662,1.23,3.0,-2.479553137876662,1.05,3.0,-1.1663485815130752,6.91,2
210,-5.9426812146128025,6.92,3.0,-5.790357743172533,1.23,3.0,-1.1877894645000255,2.14,3.0,-1.243428553801023,4.83,3.0,-1.1663229107255522,7.1,3
211,-0.21644438381367453,7.6,3.0,-1.172738924839567,2.14,3.0,-1.5098152626227743,0.75,1.0,0.4430150212442592,0.61,4.0,-5.346891894622034,1.23,3
212,-0.2220799618052885,7.55,4.0,-1.5040023627079961,0.75,1.0,-1.1877890141515417,7.48,0.0,-1.1262872139996867,5.73,0.0,-1.1663233168730969,2.14,3
213,-0.21817432939374695,7.35,4.0,-1.172738544112157,7.48,0.0,-1.285724556716391,6.53,2.0,-5.781295158683124,1.34,4.0,-1.5127359203750192,0.75,1
214,-0.21789500714692983,7.06,0.0,-1.2341189192538133,6.53,2.0,-1.1877879466040937,6.76,0.0,-1.126287887384283,7.32,2.0,-1.1663229102129427,7.48,0
215,-0.21789511577653298,1.34,3.0,-1.1727383414163624,6.76,0.0,-1.1845943193923063,7.29,3.0,-1.4096241448907096,1.21,2.0,-1.2623816067128701,6.53,2
216,-0.2181881307923595,7.49,1.0,-1.1713946531718318,7.29,3.0,-5.184027523491555,0.62,1.0,-1.145244619710406,1.04,2.0,-1.166322234920687,6.76,0
217,-2.655971402705875,1.3,4.0,-4.812561642591582,0.62,1.0,-10.406303981350352,6.92,3.0,0.4427798343162419,0.71,4.0,-1.1639555193301754,7.29,3
218,-0.24482489737460345,1.05,3.0,-10.90182714648224,6.92,3.0,-1.3154665685946625,7.6,3.0,-1.2213134659502727,4.91,2.0,-5.067106055452792,0.62,1
219,-0.21643848277527175,4.83,3.0,-1.2962552899219544,7.6,3.0,-1.8645645651267093,7.55,4.0,-1.126287213989853,5.6,1.0,-10.53431902038579,6.92,3
220,0.5631415991331079,0.61,4.0,-2.053671544309966,7.55,4.0,-1.1883469355551268,7.35,4.0,-1.2379589526374009,5.26,4.0,-1.2932984744343683,7.6,3
221,-0.217895115643997,5.73,0.0,-1.1809064243731464,7.35,4.0,-1.1877887776673326,7.06,0.0,-1.1262872139909716,1.22,2.0,-1.8694007357261389,7.55,4
222,-3.698851924429092,1.34,4.0,-1.1727384481549794,7.06,0.0,-1.1877890144761376,1.34,3.0,-1.139031307298532,7.3,2.0,-1.1672434869303543,7.35,4
223,-0.21789510854090913,7.32,2.0,-1.1727385443730272,1.34,3.0,-1.1888819845800902,7.49,1.0,-1.126287213988799,7.02,2.0,-1.1663227381345893,7.06,0
224,-0.28214442074792573,1.21,2.0,-1.173032426830012,7.49,1.0,-5.16538835452621,1.3,4.0,-4.89571324416203,0.65,0.0,-1.1663229104827482,1.34,3
225,-0.9634611340730503,1.04,2.0,-4.790935646696904,1.3,4.0,-2.0868629162609404,1.05,3.0,-1.364683870930076,5.68,1.0,-1.1672981173664574,7.49,1
226,0.5631394977424928,0.71,4.0,-2.7812056835445214,1.05,3.0,-1.3154698560316318,4.83,3.0,-4.572505761832843,0.57,4.0,-5.04826345733337,1.3,4
227,-0.21851364948848562,4.91,2.0,-1.2962593810690546,4.83,3.0,-0.23666866530705777,0.61,4.0,-1.1262872141003764,6.65,0.0,-2.2854418028528167,1.05,3
228,-0.2178951156449519,5.6,1.0,0.8124352828644197,0.61,4.0,-1.1877890141675496,5.73,0.0,-0.35628039433613345,2.82,0.0,-1.2932980420613018,4.83,3
229,-0.21424009444602943,5.26,4.0,-1.1727385441275415,5.73,0.0,-5.884720643183298,1.34,4.0,-1.2434528658700559,7.19,3.0,0.5323911150911886,0.61,4
230,-0.21789511564401245,1.22,2.0,-6.18055335391243,1.34,4.0,-1.1877897291266477,7.32,2.0,-1.1275553447869011,5.67,1.0,-1.1663229102197905,5.73,0
231,-0.21825199820411245,7.3,2.0,-1.1727386357319234,7.32,2.0,-1.4839306261133212,1.21,2.0,-1.1284219560762183,1.54,1.0,-5.834100175483559,1.34,4
232,-0.21789511564401245,7.02,2.0,-1.4534097514431017,1.21,2.0,-0.9709456443854452,1.04,2.0,1.5373158557082682,0.62,3.0,-1.166323393151053,7.32,2
233,-2.6726810810676693,0.65,0.0,-1.2268753171137545,1.04,2.0,-1.4536149056624081,0.71,4.0,-10.837576824508213,0.98,1.0,-1.4555273573567336,1.21,2
234,-0.21661792526351278,5.68,1.0,0.8123313665981788,0.71,4.0,-1.300057958977976,4.91,2.0,-1.1262872139941784,7.35,0.0,-0.904244553918115,1.04,2
235,-2.4625783164571926,0.57,4.0,-1.2431061343890346,4.91,2.0,-1.187789014152554,5.6,1.0,-1.538489697819272,0.14,0.0,-0.06696651148603983,0.71,4
236,-0.2178951157051252,6.65,0.0,-1.172738544113011,5.6,1.0,-1.3055789142275775,5.26,4.0,-1.8873386341683893,7.22,2.0,-1.270631500496294,4.91,2
237,-0.31802954005690953,2.82,0.0,-1.2925318043418395,5.26,4.0,-1.187789014154832,1.22,2.0,-10.833470299972724,1.05,2.0,-1.166322910213852,5.6,1
238,-0.21644985694786775,7.19,3.0,-1.1727385441138998,1.22,2.0,-1.2021131336013742,7.3,2.0,-1.1262872140555455,7.13,0.0,-1.2874873780705811,5.26,4
239,-0.2178195690621299,5.67,1.0,-1.180964418062402,7.3,2.0,-1.187789014151547,7.02,2.0,-1.2744467366135896,4.54,3.0,-1.1663229102162027,1.22,2
240,-0.21859600829828857,1.54,1.0,-1.1727385441121594,7.02,2.0,-5.183873675799391,0.65,0.0,-1.126464054240178,3.33,0.0,-1.1788962046639466,7.3,2
241,1.7076136357643936,0.62,3.0,-4.812488935063233,0.65,0.0,-1.249583040782229,5.68,1.0,-4.893192530122861,0.52,3.0,-1.1663229102129433,7.02,2
242,-6.481250508806201,0.98,1.0,-1.242879223057988,5.68,1.0,-5.087569298940856,0.57,4.0,-1.1262872140193587,7.14,1.0,-5.067047693719762,0.65,0
243,-0.21789511564402958,7.35,0.0,-4.651682879827697,0.57,4.0,-1.1877890143161185,6.65,0.0,-4.756953392913481,0.65,0.0,-1.17654494061526,5.68,1
244,-1.453294632865917,0.14,0.0,-1.1727385442447622,6.65,0.0,0.006068613548069202,2.82,0.0,-4.888210262903935,0.45,2.0,-4.911231855349005,0.57,4
245,-0.22207998189864445,7.22,2.0,0.04816312055144012,2.82,0.0,-1.315482904952349,7.19,3.0,-5.642221593090588,1.69,0.0,-1.1663229103478572,6.65,0
246,-6.457130801825452,1.05,2.0,-1.2962676507072677,7.19,3.0,-1.1897826962947144,5.67,1.0,-4.7583457495992665,0.67,4.0,-0.254659845072974,2.82,0
247,-0.21789511569876807,7.13,0.0,-1.1743761503750023,5.67,1.0,-1.1920197117935827,1.54,1.0,-1.1262872139887987,6.71,0.0,-1.2933073646813036,7.19,3
248,-0.22098012470134956,4.54,3.0,-1.1755576686162201,1.54,1.0,0.9263546754634389,0.62,3.0,-5.642467649568485,1.96,1.0,-1.1685456993341157,5.67,1
249,-0.2178951140106081,3.33,0.0,1.823037274460378,0.62,3.0,-10.879773221126417,0.98,1.0,-1.533012489719297,7.41,0.0,-1.1693476805968066,1.54,1
250,-2.670082716768745,0.52,3.0,-10.992495246005682,0.98,1.0,-1.187789014159444,7.35,0.0,1.5586094635352818,0.75,4.0,1.6979262456420612,0.62,3
251,-0.21789511564277192,7.14,1.0,-1.1727385441197444,7.35,0.0,-1.5098112775763113,0.14,0.0,-1.2097389680949124,1.61,2.0,-10.813010789817346,0.98,1
252,-2.4801676703278766,0.65,0.0,-1.5039987181051209,0.14,0.0,-1.4504605215382271,7.22,2.0,-1.1262872139887987,7.04,2.0,-1.1663229102163424,7.35,0
253,-2.7040542409292248,0.45,2.0,-2.0592928985578935,7.22,2.0,-10.872678438334757,1.05,2.0,-5.575715904306573,1.86,0.0,-1.5127342847608252,0.14,0
254,-3.4191754347400125,1.69,0.0,-10.986236851384227,1.05,2.0,-1.18778901435495,7.13,0.0,-2.4013699819858556,0.69,3.0,-1.5608262527563703,7.22,2
255,-2.4465869188099623,0.67,4.0,-1.1727385441671803,7.13,0.0,-1.3346944961593215,4.54,3.0,-1.2423062886595673,7.41,1.0,-10.805870132894189,1.05,2
256,-0.21789511564401245,6.71,0.0,-1.31067390247554,4.54,3.0,-1.1880564370581572,3.33,0.0,-2.0350386255852873,0.57,2.0,-1.1663229103331512,7.13,0
257,-3.4250741859787643,1.96,1.0,-1.1728802839073764,3.33,0.0,-5.182685875160741,0.52,3.0,-5.781351273630463,1.21,0.0,-2.3995446412295864,4.54,3
258,-0.2204664035681789,7.41,0.0,-4.812099179987922,0.52,3.0,-1.187789014196968,7.14,1.0,-1.12628721377055,0.87,2.0,-1.1665881574989811,3.33,0
259,1.5252089006499427,0.75,4.0,-1.172738544156076,7.14,1.0,-5.089878720841146,0.65,0.0,-1.1262876310227268,7.48,0.0,-5.066242438071232,0.52,3
260,-0.21661616635785755,1.61,2.0,-4.682581337033083,0.65,0.0,-5.167370400391966,0.45,2.0,-4.758316301504709,0.74,0.0,-1.1663229102575108,7.14,1
261,-0.21789511564401245,7.04,2.0,-4.800989423531934,0.45,2.0,-5.770475180062587,1.69,0.0,-1.1263010593988139,5.17,0.0,-4.967720766360994,0.65,0
262,-3.5921644657801273,1.86,0.0,-6.09551309162422,1.69,0.0,-5.066993971777431,0.67,4.0,-1.1272047390182551,7.3,4.0,-5.050961406750379,0.45,2
263,-0.21978032410221632,0.69,3.0,-4.70358662799223,0.67,4.0,-1.1877890141515468,6.71,0.0,-1.1268340584517815,7.2,1.0,-5.698387449523948,1.69,0
264,-0.21662125527198992,7.41,1.0,-1.1727385441121598,6.71,0.0,-5.776782716795819,1.96,1.0,-13.284083252172964,1.17,2.0,-4.956134268257402,0.67,4
265,-1.865390157191219,0.57,2.0,-6.1027417599864116,1.96,1.0,-1.1941848192410718,7.41,0.0,-10.833280291842575,6.86,2.0,-1.1663229102129433,6.71,0
266,-3.6998747337713755,1.21,0.0,-1.2651398251364272,7.41,0.0,-4.50473621123961,0.75,4.0,-1.1262872139887987,3.14,1.0,-5.74274959990462,1.96,1
267,-0.2178951156218715,0.87,2.0,0.7770380628403561,0.75,4.0,-1.2859672363238832,1.61,2.0,-1.1275545769496325,7.54,1.0,-1.176516052426608,7.41,0
268,-0.2178950987157,7.48,0.0,-1.2341269421866925,1.61,2.0,-1.1877890141515468,7.04,2.0,-2.035704240589552,1.35,1.0,-4.187996372817002,0.75,4
269,-2.446519552182961,0.74,0.0,-1.1727385441121598,7.04,2.0,-5.706168555855083,1.86,0.0,-1.126287095873073,6.48,0.0,-1.2625339906941715,1.61,2
270,-0.21790310573733854,5.17,0.0,-6.009938697484457,1.86,0.0,-2.3366765529346996,0.69,3.0,-3.6377446997039034,1.76,1.0,-1.1663229102129433,7.04,2
271,-0.21795201632591726,7.3,4.0,-2.7300998692182,0.69,3.0,-1.3152451025384218,7.41,1.0,-1.1262927469783137,4.16,1.0,-5.713135435579327,1.86,0
272,-0.21773215933676435,7.2,1.0,-1.296015443685671,7.41,1.0,-2.044830903306964,0.57,2.0,-1.1262872139888045,7.42,1.0,-2.3743426724771566,0.69,3
273,-6.775940550524988,1.17,2.0,-2.579239841386104,0.57,2.0,-5.884606624933585,1.21,0.0,-1.1262880445325827,1.75,1.0,-1.2848754702656286,7.41,1
274,-6.461211890372868,6.86,2.0,-6.179646722893919,1.21,0.0,-1.187789013872818,0.87,2.0,-4.8952740156623,0.88,2.0,-2.0571014029948294,0.57,2
275,-0.21789511564401245,3.14,1.0,-1.1727385440628433,0.87,2.0,-1.1877896340288616,7.48,0.0,-1.9335613878921905,0.59,0.0,-5.832892269908112,1.21,0
276,-0.21803366192715398,7.54,1.0,-1.172739143443617,7.48,0.0,-5.066961535354357,0.74,0.0,-1.1262872139887987,6.99,2.0,-1.1663229100341224,0.87,2
277,-2.186017311039067,1.35,1.0,-4.70354845324312,0.74,0.0,-1.1878086793264797,5.17,0.0,-5.770816699752199,1.15,2.0,-1.1663235184474519,7.48,0
278,-0.21789504357613498,6.48,0.0,-1.1727543121391188,5.17,0.0,-1.1893252023910426,7.3,4.0,-1.1265008843862117,0.42,3.0,-4.956120869270682,0.74,0
279,-3.0125228958158807,1.76,1.0,-1.1742168214688518,7.3,4.0,-1.1886910203829393,7.2,1.0,-1.1262918865123297,7.13,2.0,-1.166339165658129,5.17,0
280,-0.2178980883160705,4.16,1.0,-1.1737083913662378,7.2,1.0,-13.461311618189358,1.17,2.0,-4.416821322666103,0.6,0.0,-1.8739627618322752,7.3,4
281,-0.2178951156440202,7.42,1.0,-14.678555949183762,1.17,2.0,-10.873424383080888,6.86,2.0,-1.8810008390821935,6.05,1.0,-1.1674536317179771,7.2,1
282,-0.21789585630870106,1.75,1.0,-10.98673246124173,6.86,2.0,-1.1877890141515468,3.14,1.0,-13.640453112589945,0.59,0.0,-13.347388378481616,1.17,2
283,-2.6739063006275665,0.88,2.0,-1.1727385441121598,3.14,1.0,-1.1883348034909953,7.54,1.0,0.5369117782642208,0.83,3.0,-10.806699770247764,6.86,2
284,-2.0012319837409573,0.59,0.0,-1.1731143245274969,7.54,1.0,-2.074490234152184,1.35,1.0,-1.1282988128038345,5.33,1.0,-1.1663229102129433,3.14,1
285,-0.21789511564401245,6.99,2.0,-2.2706274122911827,1.35,1.0,-1.1877887477607088,6.48,0.0,-10.839143367321315,3.48,1.0,-1.166453892249174,7.54,1
286,-3.692731487122552,1.15,2.0,-1.1727384691897584,6.48,0.0,-2.961363875211709,1.76,1.0,-1.2435145724487242,7.03,3.0,-2.1960904333686204,1.35,1
287,-0.21794976757683102,0.42,3.0,-3.629410274433498,1.76,1.0,-1.1877977474703305,4.16,1.0,-4.587678394962882,0.74,0.0,-1.1663227586196658,6.48,0
288,-0.2178941283905809,7.13,2.0,-1.172745528077557,4.16,1.0,-1.1877890141515537,7.42,1.0,-5.294555496732882,2.39,2.0,-3.3032437334931557,1.76,1
289,-4.0069073060963865,0.6,0.0,-1.1727385441121658,7.42,1.0,-1.187789807801891,1.75,1.0,-1.5384944099524842,0.6,1.0,-1.1663299966417218,4.16,1
290,-0.22207998822496566,6.05,1.0,-1.1727392150741538,1.75,1.0,-5.183053744827502,0.88,2.0,-1.126287213988801,6.91,0.0,-1.1663229102129498,7.42,1
291,-6.804726227044174,0.59,0.0,-4.81230474805919,0.88,2.0,-1.9097260904797682,0.59,0.0,-4.884602443011896,1.51,2.0,-1.1663236268791937,1.75,1
292,0.6248751868194262,0.83,3.0,-1.782490714254984,0.59,0.0,-1.1877890141515468,6.99,2.0,-1.1262872139888007,6.92,1.0,1.7011815654421394,0.88,2
293,-0.21789509763379464,5.33,1.0,-1.1727385441121598,6.99,2.0,-5.87120702990958,1.15,2.0,0.44944036225839423,0.71,4.0,-2.206026296604896,0.59,0
294,-6.480983200725031,3.48,1.0,-6.175902415168032,1.15,2.0,-1.1879064957579553,0.42,3.0,-5.002787082675922,0.82,0.0,-1.1663229102129433,6.99,2
295,-0.2164533610640294,7.03,3.0,-1.172786704302982,0.42,3.0,-1.1877965883205595,7.13,2.0,-1.1270652600530795,5.59,1.0,-5.825652092293932,1.15,2
296,-2.2302816312762883,0.74,0.0,-1.1727422767153484,7.13,2.0,-4.1196107178797785,0.6,0.0,-1.1042743871147898,1.21,2.0,-1.166408657158046,0.42,3
297,-2.8667232560356872,2.39,2.0,-4.4372583165127235,0.6,0.0,-1.8649051390381606,6.05,1.0,-4.895704122050527,0.63,0.0,-1.1663304311418121,7.13,2
298,-1.453302747464703,0.6,1.0,-2.0536715993337116,6.05,1.0,-14.056122475365262,0.59,0.0,-1.2097631341963104,5.33,0.0,-4.291102469701974,0.6,0
299,-0.21789511564401245,6.91,0.0,-15.051033098432901,0.59,0.0,0.060520542195877436,0.83,3.0,-1.1337757860250592,2.08,2.0,-1.1663229239444055,6.05,1
300,-2.6782377352741142,1.51,2.0,0.8660685441132467,0.83,3.0,-1.1908186727030157,5.33,1.0,-1.1262872150261218,4.46,1.0,-13.942638169771044,0.59,0
301,-0.21789511564401218,6.92,1.0,-1.1743531488629422,5.33,1.0,-10.877247277225578,3.48,1.0,-1.2103564164760607,7.44,0.0,0.629553040991522,0.83,3
302,0.5744329008086675,0.71,4.0,-10.992397566661582,3.48,1.0,-1.3155240715820966,7.03,3.0,-1.3191788475090762,1.39,0.0,-1.169327142711357,5.33,1
303,-2.3826386720181265,0.82,0.0,-1.2963011613081212,7.03,3.0,-4.929061347195558,0.74,0.0,-1.1262872139887987,6.98,0.0,-10.81266376189226,3.48,1
304,-0.21790035861695461,5.59,1.0,-4.549661967031222,0.74,0.0,-5.336850632615045,2.39,2.0,-1.2123326090590558,7.19,0.0,-1.2933264799161248,7.03,3
305,-0.9530713238700564,1.21,2.0,-5.6568535150338395,2.39,2.0,-1.5098151329387544,0.6,1.0,-4.756921253803823,0.9,2.0,-4.83169968503607,0.74,0
306,-2.6726633348280258,0.63,0.0,-1.504002455041018,0.6,1.0,-1.1877890141515468,6.91,0.0,-1.9463349085576362,5.68,0.0,-5.2611227010891755,2.39,2
307,-0.2157353110252684,5.33,0.0,-1.17273854411216,6.91,0.0,-5.170703860407111,1.51,2.0,-4.895539030883602,0.69,1.0,-1.5127382252493309,0.6,1
308,-0.2178951153500999,2.08,2.0,-4.7974843614665,1.51,2.0,-1.1877890141515492,6.92,1.0,-4.758345789604016,0.6,3.0,-1.1663229102129433,6.91,0
309,-0.21789511565099773,4.46,1.0,-1.1727385441121623,6.92,1.0,0.039589631847440465,0.71,4.0,-10.928567944434954,1.07,1.0,-5.053294358173482,1.51,2
310,-0.2165577616512661,7.44,0.0,0.8199613944400372,0.71,4.0,-5.083860818709545,0.82,0.0,-1.1262942450278317,7.43,1.0,-1.1663229102129458,6.92,1
