"X_ScoreRateH";"X_ScoreRateA";"X_ConcedeRateH";"X_ConcedeRateA";"X_CornerRatioH";"X_CornerRatioA";"X_FoulRatioH";"X_FoulRatioA";"GoalsScored"
1.361111111;1.277777778;1.25;1.833333333;0.462469734;0.488207547;0.459615385;0.437302424;4
1.55;1.55;1.35;1.1;0.6;0.551569507;0.553291536;0.562913907;0
2.5;1.25;1;1.55;0.5951417;0.488888889;0.436521739;0.514938489;4
1.6;0.4;1.2;1.4;0.574074074;0.413043478;0.547445255;0.531468531;1
1.4375;2.9375;1.375;0.71875;0.456140351;0.720858896;0.479262673;0.394675926;3
1.277777778;2.805555556;1.444444444;0.972222222;0.486146096;0.591370558;0.509355509;0.467741935;2
1.095238095;1.238095238;1.523809524;1.428571429;0.412280702;0.388127854;0.493943472;0.559265442;5
0.875;1.875;1.1875;1.375;0.524096386;0.512195122;0.522580645;0.452631579;4
0.793103448;0.931034483;1.517241379;1.586206897;0.444089457;0.46749226;0.515283843;0.464713715;1
1.5;1;1.65;1.7;0.409482759;0.4;0.478605388;0.47245409;2
0.857142857;1.428571429;1.428571429;1.285714286;0.565217391;0.546666667;0.51;0.511520737;3
1;0.5;1;2;0.5;0.5625;0.484375;0.471698113;5
1.25;1.25;2;1.75;0.424242424;0.341463415;0.597014925;0.452991453;3
1.384615385;1.071428571;1.538461538;1.357142857;0.611842105;0.496644295;0.558536585;0.545012165;4
1.294117647;0.823529412;1.529411765;1.117647059;0.575418994;0.512437811;0.521042084;0.540305011;1
0.6;1;1.6;1.8;0.346938776;0.509090909;0.475308642;0.548387097;2
1.066666667;1.9;1.1;0.766666667;0.517006803;0.570909091;0.49032992;0.478357381;4
0.863636364;1.045454545;1.272727273;1.363636364;0.476190476;0.451456311;0.612759644;0.4625;4
1.4;3.6;0.8;1.8;0.532258065;0.58;0.511450382;0.463414634;2
0.863636364;1;1.681818182;1.545454545;0.376984127;0.447916667;0.512195122;0.512539185;2
1.166666667;1.388888889;1.666666667;1.611111111;0.436018957;0.524509804;0.541414141;0.450505051;3
1.1;3.5;1.3;0.95;0.373205742;0.510526316;0.530927835;0.443478261;1
0.833333333;1;1.833333333;1.5;0.45;0.541666667;0.471590909;0.402173913;3
0.666666667;3.666666667;1.444444444;1.111111111;0.462365591;0.494949495;0.509578544;0.472636816;4
1.181818182;1.090909091;1.545454545;1.727272727;0.442028986;0.35915493;0.515570934;0.585820896;2
1.333333333;1;1.333333333;1.666666667;0.530612245;0.515151515;0.450704225;0.543859649;1
0.9;1.433333333;1.333333333;0.966666667;0.477351916;0.53776435;0.534583822;0.535714286;2
1;1.857142857;2.285714286;1.142857143;0.430555556;0.608108108;0.528497409;0.560185185;2
1.647058824;1.222222222;1;1;0.558139535;0.546448087;0.538181818;0.491557223;2
1.081081081;1.837837838;1.216216216;1.162162162;0.538674033;0.535135135;0.506035283;0.536519387;5
1.153846154;1.153846154;1.384615385;1.538461538;0.412121212;0.330935252;0.504347826;0.591280654;2
0.857142857;1;1.285714286;1.714285714;0.554216867;0.493150685;0.550239234;0.464114833;3
1.56;1.04;0.92;1;0.517123288;0.657992565;0.548435171;0.512987013;5
0.846153846;1.807692308;1.384615385;1.192307692;0.532075472;0.535031847;0.518367347;0.473684211;2
0.972972973;0.945945946;1.621621622;1.135135135;0.528301887;0.514367816;0.483317445;0.536986301;0
2.896551724;1.517241379;0.75862069;1.379310345;0.717314488;0.56980057;0.392356688;0.469453376;2
0.931034483;1.103448276;1.379310345;1.103448276;0.37987013;0.520833333;0.56025641;0.488783943;1
1.636363636;1;1.545454545;1.090909091;0.462184874;0.411764706;0.472303207;0.479623824;3
1.432432432;1.135135135;1.432432432;1.837837838;0.626344086;0.462311558;0.396600567;0.526808511;1
2;0.75;1;1.75;0.282051282;0.722222222;0.463768116;0.552238806;1
